Newman et al. (2015, HESS) daily data for MICHIGAN RIVER NEAR CAMERON PASS, CO.
Source: PREC and TEMP [(TEMP_MIN+TEMP_MAX)/2]: DAYMET - PET: Priestly-Taylor
1.0000000    ! dt in "days" (all data in mm/day)
YYYY   MM   DD   HH      PREC      TEMP       PET     Q_OBS
2008   08   24   24      0.00     11.96      7.17      0.91
2008   08   25   24      0.00     11.23      6.64      0.85
2008   08   26   24      0.00     11.41      6.66      0.85
2008   08   27   24      0.00      9.59      6.06      0.79
2008   08   28   24      0.00      9.75      6.61      0.79
2008   08   29   24      0.00     10.72      6.71      0.73
2008   08   30   24      0.00     11.55      6.74      0.73
2008   08   31   24      3.00     10.21      3.94      0.73
2008   09   01   24      0.00      6.27      5.81      0.73
2008   09   02   24      0.00      4.54      5.06      0.79
2008   09   03   24      0.00      6.46      5.56      0.73
2008   09   04   24      0.00      4.91      4.91      0.67
2008   09   05   24      0.00      4.76      4.58      0.67
2008   09   06   24      0.00      5.47      4.84      0.61
2008   09   07   24      0.00      7.95      5.32      0.58
2008   09   08   24      0.00      6.59      5.03      0.58
2008   09   09   24      0.00      9.10      5.36      0.55
2008   09   10   24      6.13      5.54      2.98      0.67
2008   09   11   24     18.61      4.03      2.97      0.79
2008   09   12   24     18.28      2.05      1.97      1.03
2008   09   13   24      0.00      5.17      4.64      1.03
2008   09   14   24      0.00      4.89      4.37      1.09
2008   09   15   24      0.00      6.33      4.83      1.09
2008   09   16   24      0.00      7.79      4.93      1.03
2008   09   17   24      4.00      7.38      3.76      0.97
2008   09   18   24      2.55      4.58      3.15      0.97
2008   09   19   24      0.00      4.40      3.85      0.91
2008   09   20   24      3.16      5.88      3.42      0.85
2008   09   21   24      7.04      6.71      2.72      1.52
2008   09   22   24      0.00      6.31      3.81      1.27
2008   09   23   24      0.00      4.94      3.55      1.21
2008   09   24   24      0.00      6.81      4.29      1.15
2008   09   25   24      0.00      8.78      4.39      1.03
2008   09   26   24      0.00      7.46      3.84      0.97
2008   09   27   24      0.00      7.01      3.87      0.91
2008   09   28   24      0.00      7.20      4.01      0.91
2008   09   29   24      0.00      7.74      3.99      0.85
2008   09   30   24      0.00      7.54      3.88      0.85
2008   10   01   24      0.00      7.66      3.81      0.79
2008   10   02   24      0.00      5.10      3.38      0.79
2008   10   03   24      4.00      5.21      2.78      0.79
2008   10   04   24      0.00      4.00      2.22      0.79
2008   10   05   24      3.66      2.19      1.98      0.79
2008   10   06   24      0.00     -0.50      1.93      0.79
2008   10   07   24      0.00      3.61      3.07      0.73
2008   10   08   24      0.00      5.78      3.09      0.67
2008   10   09   24      0.00      5.09      3.06      0.67
2008   10   10   24      0.00      3.65      2.63      0.61
2008   10   11   24      3.75      3.16      2.28      0.59
2008   10   12   24      5.00     -3.58      1.73      0.59
2008   10   13   24      0.00     -5.08      2.11      0.58
2008   10   14   24      0.00     -1.17      2.43      0.67
2008   10   15   24      0.00     -0.26      2.29      0.58
2008   10   16   24      0.00      2.59      2.37      0.52
2008   10   17   24      0.00      4.03      2.42      0.51
2008   10   18   24      0.00      5.44      2.45      0.51
2008   10   19   24      0.00      4.08      2.23      0.47
2008   10   20   24      0.00      3.46      2.14      0.47
2008   10   21   24     16.62     -3.98      1.54      0.47
2008   10   22   24     10.42    -11.04      1.01      0.47
2008   10   23   24      0.00     -6.95      1.65      0.48
2008   10   24   24      0.00     -1.92      1.67      0.48
2008   10   25   24      0.00      2.26      1.93      0.47
2008   10   26   24      0.00      0.01      1.78      0.47
2008   10   27   24      0.00      2.76      1.95      0.45
2008   10   28   24      0.00      3.81      1.91      0.44
2008   10   29   24      0.00      3.80      1.86      0.42
2008   10   30   24      0.00      3.83      1.72      0.42
2008   10   31   24      0.00      4.16      1.78      0.40
2008   11   01   24      0.00      4.42      1.64      0.41
2008   11   02   24      3.99      4.40      1.46      0.41
2008   11   03   24      0.00      0.44      1.22      0.41
2008   11   04   24      4.43     -2.26      1.16      0.39
2008   11   05   24      8.00    -10.29      0.79      0.37
2008   11   06   24      7.00    -13.55      0.63      0.39
2008   11   07   24      5.17     -9.00      0.91      0.39
2008   11   08   24      3.92     -2.52      0.82      0.36
2008   11   09   24      4.48     -1.81      1.07      0.35
2008   11   10   24      8.49     -4.20      0.94      0.35
2008   11   11   24      8.55     -4.65      0.72      0.35
2008   11   12   24     10.50     -4.78      0.77      0.35
2008   11   13   24      6.55     -3.02      0.87      0.36
2008   11   14   24      5.55    -11.67      0.69      0.35
2008   11   15   24      0.00     -7.06      0.87      0.36
2008   11   16   24      0.00     -1.52      1.00      0.35
2008   11   17   24      0.00      0.40      1.04      0.35
2008   11   18   24      0.00      2.27      1.03      0.35
2008   11   19   24      0.00     -0.74      0.92      0.32
2008   11   20   24      0.00     -5.17      0.79      0.32
2008   11   21   24      0.00     -4.08      0.79      0.32
2008   11   22   24      0.00     -2.56      0.80      0.29
2008   11   23   24      0.00     -8.34      0.69      0.25
2008   11   24   24      0.00     -4.31      0.70      0.25
2008   11   25   24      0.00     -2.32      0.77      0.24
2008   11   26   24      0.00     -1.88      0.73      0.24
2008   11   27   24      3.92     -2.92      0.70      0.24
2008   11   28   24      8.79     -5.40      0.65      0.23
2008   11   29   24     13.78     -8.11      0.56      0.23
2008   11   30   24     23.03     -9.05      0.52      0.22
2008   12   01   24      6.91     -5.04      0.64      0.22
2008   12   02   24      6.54     -1.48      0.70      0.22
2008   12   03   24      4.92     -7.70      0.55      0.22
2008   12   04   24      6.66    -13.81      0.46      0.22
2008   12   05   24      4.25    -11.32      0.49      0.22
2008   12   06   24      0.00     -3.66      0.63      0.22
2008   12   07   24      0.00     -0.82      0.70      0.22
2008   12   08   24      4.32    -10.03      0.50      0.22
2008   12   09   24      0.00    -13.85      0.44      0.22
2008   12   10   24      3.00     -8.32      0.50      0.22
2008   12   11   24      0.00     -7.72      0.51      0.22
2008   12   12   24      6.65     -7.34      0.52      0.22
2008   12   13   24      7.49     -8.53      0.51      0.22
2008   12   14   24      4.49    -16.86      0.38      0.22
2008   12   15   24      4.00    -16.46      0.39      0.22
2008   12   16   24      6.00    -12.34      0.44      0.22
2008   12   17   24      4.55    -10.92      0.47      0.22
2008   12   18   24     10.04     -5.81      0.54      0.22
2008   12   19   24      5.92    -15.02      0.40      0.22
2008   12   20   24      5.39    -20.51      0.32      0.22
2008   12   21   24      4.21    -13.33      0.41      0.22
2008   12   22   24      6.61     -6.16      0.56      0.22
2008   12   23   24      0.00    -14.89      0.41      0.22
2008   12   24   24      3.00    -15.76      0.40      0.22
2008   12   25   24      7.92     -7.75      0.53      0.22
2008   12   26   24      9.13    -14.08      0.40      0.22
2008   12   27   24      4.66    -19.67      0.36      0.22
2008   12   28   24      5.09     -8.88      0.51      0.22
2008   12   29   24      0.00     -2.19      0.63      0.22
2008   12   30   24      0.00     -5.92      0.58      0.22
2008   12   31   24      0.00     -4.05      0.62      0.22
2009   01   01   24      0.00     -5.12      0.59      0.22
2009   01   02   24      0.00     -1.66      0.62      0.22
2009   01   03   24      6.04    -13.46      0.44      0.22
2009   01   04   24      0.00    -17.56      0.41      0.22
2009   01   05   24      4.66    -14.93      0.45      0.22
2009   01   06   24      5.92    -12.02      0.48      0.22
2009   01   07   24     12.27     -6.66      0.59      0.22
2009   01   08   24      0.00     -2.04      0.69      0.21
2009   01   09   24      9.40    -11.55      0.51      0.21
2009   01   10   24      6.40    -13.15      0.49      0.21
2009   01   11   24      5.24     -9.87      0.54      0.21
2009   01   12   24     13.96    -11.16      0.53      0.21
2009   01   13   24      4.49     -7.38      0.57      0.21
2009   01   14   24      0.00     -7.40      0.63      0.21
2009   01   15   24      0.00     -7.59      0.69      0.21
2009   01   16   24      0.00     -4.83      0.77      0.21
2009   01   17   24      0.00     -6.15      0.75      0.21
2009   01   18   24      0.00     -5.87      0.77      0.21
2009   01   19   24      0.00     -3.52      0.84      0.21
2009   01   20   24      0.00     -3.35      0.83      0.22
2009   01   21   24      0.00     -2.20      0.90      0.22
2009   01   22   24      7.15     -2.07      0.89      0.22
2009   01   23   24     18.99     -3.12      0.74      0.22
2009   01   24   24     16.88     -1.63      0.81      0.22
2009   01   25   24     18.99     -4.33      0.71      0.21
2009   01   26   24     10.49     -9.21      0.72      0.21
2009   01   27   24      0.00    -16.25      0.70      0.20
2009   01   28   24      7.66    -14.00      0.56      0.19
2009   01   29   24      6.09    -13.95      0.64      0.19
2009   01   30   24      0.00     -6.82      1.07      0.19
2009   01   31   24      0.00     -6.37      1.12      0.19
2009   02   01   24      0.00     -8.97      0.89      0.19
2009   02   02   24      0.00     -7.97      1.00      0.19
2009   02   03   24      0.00     -5.29      1.25      0.19
2009   02   04   24      0.00     -3.51      1.33      0.19
2009   02   05   24      0.00     -1.40      1.47      0.19
2009   02   06   24      0.00     -5.20      1.01      0.19
2009   02   07   24      0.00     -3.65      1.39      0.19
2009   02   08   24      4.00     -1.25      1.35      0.19
2009   02   09   24      7.66    -10.38      0.91      0.19
2009   02   10   24      4.49    -10.64      1.07      0.19
2009   02   11   24      4.66    -12.66      0.72      0.19
2009   02   12   24      0.00     -9.24      1.41      0.19
2009   02   13   24      4.00    -10.82      1.08      0.19
2009   02   14   24      6.49    -10.06      0.98      0.19
2009   02   15   24      5.66     -9.97      1.24      0.19
2009   02   16   24      4.13     -5.34      1.50      0.19
2009   02   17   24      5.55     -7.78      0.81      0.19
2009   02   18   24      6.16    -10.39      0.90      0.19
2009   02   19   24      0.00    -10.57      1.47      0.20
2009   02   20   24      0.00     -9.21      1.66      0.20
2009   02   21   24      3.18     -6.71      1.78      0.20
2009   02   22   24      0.00     -2.21      2.30      0.20
2009   02   23   24      9.28     -1.30      1.21      0.20
2009   02   24   24      0.00     -1.06      1.66      0.20
2009   02   25   24      3.00      0.50      2.13      0.20
2009   02   26   24      9.12     -5.78      1.19      0.20
2009   02   27   24      0.00    -12.98      1.82      0.20
2009   02   28   24      0.00    -10.16      2.07      0.20
2009   03   01   24      0.00     -2.33      2.68      0.20
2009   03   02   24      0.00      3.62      3.11      0.20
2009   03   03   24      0.00      2.24      2.34      0.20
2009   03   04   24      0.00      2.18      2.33      0.20
2009   03   05   24      0.00     -7.70      2.21      0.20
2009   03   06   24      0.00     -5.29      2.14      0.20
2009   03   07   24      9.79     -7.96      1.59      0.20
2009   03   08   24      6.48     -4.40      2.32      0.20
2009   03   09   24      7.00     -3.84      2.43      0.20
2009   03   10   24      5.00    -14.50      1.42      0.20
2009   03   11   24      0.00     -6.84      2.89      0.20
2009   03   12   24      0.00     -6.57      2.93      0.20
2009   03   13   24      0.00     -8.10      2.89      0.20
2009   03   14   24      0.00     -4.75      3.27      0.20
2009   03   15   24      3.00     -3.66      2.47      0.19
2009   03   16   24      0.00      0.58      3.70      0.19
2009   03   17   24      0.00      2.18      3.41      0.19
2009   03   18   24      0.00      1.82      3.03      0.19
2009   03   19   24      0.00      1.74      4.08      0.18
2009   03   20   24      0.00      2.09      3.82      0.18
2009   03   21   24      0.00      2.98      4.22      0.18
2009   03   22   24      0.00      2.24      3.97      0.18
2009   03   23   24     17.94     -8.28      1.99      0.18
2009   03   24   24     18.18     -8.86      1.97      0.20
2009   03   25   24      6.79     -9.38      1.13      0.23
2009   03   26   24      9.55    -15.21      1.68      0.23
2009   03   27   24      6.00     -9.73      2.65      0.23
2009   03   28   24      0.00     -7.93      3.51      0.23
2009   03   29   24      5.00     -3.00      3.32      0.23
2009   03   30   24      8.69    -14.49      1.27      0.23
2009   03   31   24      6.65    -11.82      2.00      0.23
2009   04   01   24     13.54    -10.62      2.73      0.25
2009   04   02   24      8.33     -8.02      2.50      0.25
2009   04   03   24     15.53     -3.39      1.82      0.25
2009   04   04   24      9.04    -12.96      2.35      0.27
2009   04   05   24      0.55    -12.41      3.17      0.29
2009   04   06   24      3.79     -6.91      3.35      0.27
2009   04   07   24      0.00     -2.54      4.83      0.27
2009   04   08   24      0.00      1.25      5.41      0.27
2009   04   09   24      0.00     -4.75      3.38      0.27
2009   04   10   24      0.00     -0.07      4.75      0.25
2009   04   11   24      4.66      0.27      3.62      0.25
2009   04   12   24      8.55     -3.46      3.21      0.25
2009   04   13   24      2.41     -0.08      4.46      0.25
2009   04   14   24      0.00      0.11      5.11      0.24
2009   04   15   24      0.00      3.32      5.54      0.23
2009   04   16   24     17.72     -4.21      2.03      0.23
2009   04   17   24     28.24     -3.33      2.46      0.23
2009   04   18   24     10.87     -1.91      3.54      0.25
2009   04   19   24      6.00     -3.70      4.22      0.25
2009   04   20   24      0.00      2.15      5.72      0.26
2009   04   21   24      0.00      3.26      6.48      0.30
2009   04   22   24      0.00      4.37      6.37      0.34
2009   04   23   24      0.00      5.96      6.29      0.30
2009   04   24   24      0.00      4.67      4.92      0.33
2009   04   25   24      7.00      0.51      4.48      0.35
2009   04   26   24      4.13     -3.33      2.90      0.38
2009   04   27   24      8.13     -2.31      4.09      0.35
2009   04   28   24      0.00      3.89      7.13      0.32
2009   04   29   24      0.00      3.41      6.32      0.36
2009   04   30   24      0.00      2.25      6.27      0.44
2009   05   01   24      9.24      1.01      1.68      0.43
2009   05   02   24     19.59      3.16      3.98      0.39
2009   05   03   24     10.55      0.51      3.44      0.41
2009   05   04   24     10.66      0.75      3.61      0.41
2009   05   05   24      4.26      1.29      3.68      0.38
2009   05   06   24      0.00      5.25      7.11      0.39
2009   05   07   24      0.00      4.92      6.84      0.67
2009   05   08   24      0.00     -0.70      5.64      0.91
2009   05   09   24      0.00     -0.04      6.91      0.67
2009   05   10   24      4.00      1.95      4.77      0.61
2009   05   11   24      0.00      5.25      8.09      0.73
2009   05   12   24      0.00      6.17      7.00      1.09
2009   05   13   24      0.00      0.33      4.76      1.15
2009   05   14   24      0.00      5.12      6.98      0.97
2009   05   15   24      0.00      4.34      7.11      1.40
2009   05   16   24      0.00      4.51      8.00      1.88
2009   05   17   24      0.00      6.46      8.57      2.49
2009   05   18   24      0.00      8.45      9.01      3.46
2009   05   19   24      0.00      8.52      8.55      4.74
2009   05   20   24      0.00      5.64      7.33      5.46
2009   05   21   24      0.00      4.38      6.62      5.04
2009   05   22   24      0.00      5.93      8.26      4.86
2009   05   23   24      6.39      3.74      4.33      5.52
2009   05   24   24     15.26      5.24      5.21      7.29
2009   05   25   24     17.64      3.82      4.64      8.50
2009   05   26   24      0.00      1.61      6.27      9.71
2009   05   27   24      0.00      3.58      7.76      9.11
2009   05   28   24      0.00      5.16      8.36      9.11
2009   05   29   24      4.57      6.41      6.81      9.71
2009   05   30   24      7.04      5.30      6.21      9.11
2009   05   31   24      0.00      5.59      7.65      9.71
2009   06   01   24      7.74      3.18      4.05      9.11
2009   06   02   24      7.00      1.66      2.51      9.71
2009   06   03   24      5.13      6.36      6.57     10.93
2009   06   04   24      0.00      6.24      8.29     13.96
2009   06   05   24      0.00      6.53      8.01     12.75
2009   06   06   24      0.00      4.30      7.35     12.75
2009   06   07   24      3.66      2.25      3.39      9.71
2009   06   08   24      5.57      3.50      3.99      6.68
2009   06   09   24      5.99      4.68      4.61      5.65
2009   06   10   24      9.03      4.03      4.60      5.52
2009   06   11   24     12.40      3.06      4.16      5.77
2009   06   12   24      5.13      4.94      6.10      5.46
2009   06   13   24      0.00      6.56      9.03      6.07
2009   06   14   24      0.00      6.90      8.50      7.29
2009   06   15   24      8.61      4.46      5.36      7.89
2009   06   16   24      5.04      5.90      6.32      7.29
2009   06   17   24      0.00      6.40      8.31      8.50
2009   06   18   24      0.00      6.12      7.64      9.11
2009   06   19   24      0.00      6.95      9.03     10.32
2009   06   20   24      0.00      8.11      8.59     10.32
2009   06   21   24      0.00      8.37      8.95     12.14
2009   06   22   24      0.00     10.51     10.07     13.36
2009   06   23   24      0.00      9.89      9.98     12.14
2009   06   24   24      0.00     10.90     10.12     12.14
2009   06   25   24      0.00     10.93      9.80     13.96
2009   06   26   24      5.40      8.35      6.17     16.39
2009   06   27   24      0.00      7.88      9.08     15.78
2009   06   28   24      0.00      9.52      9.84     13.36
2009   06   29   24      0.00      9.71      9.88     12.14
2009   06   30   24      0.00     10.49      9.99     10.93
2009   07   01   24      4.86     10.92      7.68     10.32
2009   07   02   24      6.00      9.57      7.02     10.32
2009   07   03   24      8.50      7.95      5.26     11.53
2009   07   04   24     12.55      7.61      6.37     10.93
2009   07   05   24      7.16      8.60      6.67     10.32
2009   07   06   24      0.00      9.69      9.55      8.50
2009   07   07   24      0.00     10.42      9.29      7.29
2009   07   08   24      0.00     10.92      9.31      6.68
2009   07   09   24      0.00     12.01      9.69      6.68
2009   07   10   24      0.00     12.05      9.38      6.68
2009   07   11   24      0.00     13.40      9.95      6.07
2009   07   12   24      0.00     10.45      7.74      6.68
2009   07   13   24      4.65     12.34      6.99      6.01
2009   07   14   24      0.00      9.56      8.22      5.89
2009   07   15   24      0.00     10.90      8.80      5.22
2009   07   16   24      0.00     11.01      8.71      4.80
2009   07   17   24      0.00     11.30      8.78      4.37
2009   07   18   24      0.00     11.65      9.00      4.13
2009   07   19   24      0.00     12.71      8.59      3.89
2009   07   20   24      0.00     11.47      7.82      3.76
2009   07   21   24      0.00     10.12      8.37      3.58
2009   07   22   24      0.00     11.17      8.88      3.34
2009   07   23   24      0.00     12.43      8.91      2.97
2009   07   24   24      0.00     12.96      9.22      2.73
2009   07   25   24      0.00     10.67      6.84      2.61
2009   07   26   24      3.00      9.53      5.61      2.61
2009   07   27   24      4.00      9.84      6.39      2.49
2009   07   28   24      4.00      8.34      5.60      2.37
2009   07   29   24      6.00      7.08      4.90      2.25
2009   07   30   24      6.04      6.25      4.86      2.31
2009   07   31   24      6.13      7.88      5.62      2.00
2009   08   01   24      0.00      8.02      7.72      1.76
2009   08   02   24      0.00     11.79      8.04      1.58
2009   08   03   24      0.00     11.48      8.03      1.46
2009   08   04   24      0.00     11.54      8.00      1.40
2009   08   05   24      0.00     12.46      8.18      1.34
2009   08   06   24      0.00     11.46      5.91      1.40
2009   08   07   24      0.00     13.05      6.62      1.34
2009   08   08   24      0.00      7.54      6.92      1.27
2009   08   09   24      0.00      7.39      7.00      1.15
2009   08   10   24      0.00      8.34      7.39      1.09
2009   08   11   24      0.00     10.25      7.59      0.97
2009   08   12   24      0.00     11.14      7.61      0.91
2009   08   13   24      0.00     11.14      6.69      0.91
2009   08   14   24      5.00      6.71      4.00      1.03
2009   08   15   24      0.96      6.55      6.03      1.09
2009   08   16   24      0.00      5.09      5.66      0.97
2009   08   17   24      0.00      5.82      6.35      0.85
2009   08   18   24      0.00      7.24      6.53      0.79
2009   08   19   24      0.00      7.85      5.83      0.73
2009   08   20   24      0.00      9.06      6.80      0.73
2009   08   21   24      0.00     11.18      7.21      0.67
2009   08   22   24      0.00     13.82      7.41      0.67
2009   08   23   24      0.00     12.37      5.95      0.67
2009   08   24   24      4.13      7.91      3.77      0.67
2009   08   25   24      0.00      7.91      5.12      0.73
2009   08   26   24      3.26      6.62      4.00      0.73
2009   08   27   24      0.00      9.36      6.23      0.67
2009   08   28   24      0.00     10.16      6.22      0.61
2009   08   29   24      0.00      9.34      5.55      0.59
2009   08   30   24      4.00      9.00      4.44      0.61
2009   08   31   24      0.00      9.77      5.76      0.61
2009   09   01   24      0.00     10.45      5.42      0.56
2009   09   02   24      0.00      9.98      5.52      0.53
2009   09   03   24      0.00      9.55      5.48      0.53
2009   09   04   24      0.00      8.88      5.03      0.52
2009   09   05   24      0.00      9.38      5.34      0.52
2009   09   06   24      0.00      8.72      4.22      0.51
2009   09   07   24      0.00      9.39      4.66      0.49
2009   09   08   24      0.00      9.51      4.73      0.47
2009   09   09   24      0.00      9.14      4.99      0.46
2009   09   10   24      0.00      9.42      4.97      0.45
2009   09   11   24      0.00      6.86      4.50      0.42
2009   09   12   24      0.00      3.05      2.73      0.43
2009   09   13   24      6.28      8.92      3.80      0.50
2009   09   14   24      4.95      8.03      3.15      0.58
2009   09   15   24      0.00      6.86      3.70      0.67
2009   09   16   24      0.00      7.05      3.87      0.58
2009   09   17   24      0.00      6.74      4.25      0.54
2009   09   18   24      0.00      7.21      4.24      0.52
2009   09   19   24      0.00      7.80      4.19      0.50
2009   09   20   24      9.41      4.97      2.23      0.53
2009   09   21   24     17.15     -3.30      1.61      0.61
2009   09   22   24      8.08     -3.62      1.38      0.67
2009   09   23   24      6.41     -1.20      1.70      0.61
2009   09   24   24      3.75      2.36      2.07      0.61
2009   09   25   24      0.00      3.79      3.11      0.67
2009   09   26   24      0.00      6.48      3.83      0.79
2009   09   27   24      0.00      6.75      3.83      0.79
2009   09   28   24      0.00      7.66      3.82      0.73
2009   09   29   24      0.00      8.92      3.69      0.67
2009   09   30   24      0.00     -0.56      3.04      0.73
2009   10   01   24      5.00     -6.47      1.27      0.67
2009   10   02   24      0.00     -2.93      2.57      0.67
2009   10   03   24      0.00      1.40      2.87      0.61
2009   10   04   24      7.50      0.88      1.83      0.61
2009   10   05   24      6.20     -3.86      1.76      0.61
2009   10   06   24      0.00     -3.84      2.39      0.61
2009   10   07   24      0.00      2.21      2.80      0.61
2009   10   08   24      5.00     -2.54      1.28      0.59
2009   10   09   24      6.04     -2.95      1.33      0.54
2009   10   10   24      0.00     -0.70      1.72      0.55
2009   10   11   24      8.66     -0.70      1.26      0.52
2009   10   12   24      0.00      2.69      2.33      0.55
2009   10   13   24      5.25      1.62      1.48      0.53
2009   10   14   24     11.16      1.92      1.05      0.52
2009   10   15   24      7.54      0.51      1.35      0.53
2009   10   16   24      0.00      0.25      2.20      0.53
2009   10   17   24      0.00      2.74      2.40      0.52
2009   10   18   24      0.00      5.65      2.42      0.54
2009   10   19   24      0.00      4.47      1.97      0.58
2009   10   20   24      3.00      3.22      1.76      0.56
2009   10   21   24      0.00     -6.58      1.53      0.51
2009   10   22   24      0.00     -4.05      1.72      0.51
2009   10   23   24      3.36     -0.89      1.22      0.48
2009   10   24   24     10.00     -2.83      1.19      0.48
2009   10   25   24      5.49    -12.05      1.05      0.48
2009   10   26   24      4.00     -9.46      1.16      0.48
2009   10   27   24     12.00     -2.20      1.33      0.48
2009   10   28   24      8.67    -11.98      0.86      0.48
2009   10   29   24      7.00    -13.45      0.65      0.48
2009   10   30   24     10.25     -9.23      1.07      0.48
2009   10   31   24      0.00     -0.62      1.50      0.48
2009   11   01   24      0.00      0.29      1.42      0.48
2009   11   02   24      0.00     -0.27      1.39      0.48
2009   11   03   24      0.00      1.04      1.46      0.48
2009   11   04   24      0.00      2.84      1.56      0.48
2009   11   05   24      0.00      3.59      1.56      0.48
2009   11   06   24      0.00      4.10      1.36      0.48
2009   11   07   24      0.00      4.10      1.40      0.48
2009   11   08   24      0.00     -0.32      1.15      0.48
2009   11   09   24      0.00     -0.52      1.23      0.48
2009   11   10   24      0.00      1.05      1.23      0.48
2009   11   11   24      0.00      2.78      1.26      0.45
2009   11   12   24      5.13      2.24      1.07      0.45
2009   11   13   24      8.99     -7.69      0.81      0.45
2009   11   14   24      5.09     -7.04      0.79      0.45
2009   11   15   24      4.00    -13.10      0.66      0.44
2009   11   16   24      3.00    -10.62      0.69      0.43
2009   11   17   24      0.00     -2.52      0.91      0.41
2009   11   18   24      0.00     -2.02      0.92      0.39
2009   11   19   24      0.00     -5.34      0.81      0.38
2009   11   20   24      0.00     -3.63      0.80      0.38
2009   11   21   24      0.00     -2.70      0.82      0.36
2009   11   22   24      3.00     -5.66      0.70      0.36
2009   11   23   24      7.54    -14.11      0.54      0.35
2009   11   24   24      0.00    -11.31      0.60      0.34
2009   11   25   24      0.00     -5.47      0.72      0.33
2009   11   26   24      0.00     -3.12      0.74      0.33
2009   11   27   24      0.00     -0.87      0.77      0.32
2009   11   28   24      0.00     -3.87      0.70      0.32
2009   11   29   24      0.00     -8.18      0.60      0.30
2009   11   30   24      0.00     -5.29      0.61      0.30
2009   12   01   24      0.00     -6.30      0.60      0.29
2009   12   02   24      0.00    -20.04      0.40      0.29
2009   12   03   24      0.00    -23.48      0.35      0.27
2009   12   04   24      0.00    -17.37      0.42      0.25
2009   12   05   24      0.00    -10.43      0.50      0.25
2009   12   06   24      4.34    -18.50      0.37      0.23
2009   12   07   24      7.55    -11.86      0.47      0.23
2009   12   08   24      9.00    -16.63      0.39      0.22
2009   12   09   24      4.66    -23.20      0.28      0.20
2009   12   10   24      2.32    -17.66      0.38      0.20
2009   12   11   24      0.00    -11.47      0.44      0.20
2009   12   12   24      6.59     -8.54      0.52      0.19
2009   12   13   24     17.67     -7.76      0.53      0.18
2009   12   14   24      0.87    -11.26      0.46      0.18
2009   12   15   24      0.00     -8.34      0.48      0.18
2009   12   16   24      0.00     -5.69      0.53      0.18
2009   12   17   24      0.00     -6.94      0.55      0.18
2009   12   18   24      0.00    -11.45      0.43      0.18
2009   12   19   24      0.00     -9.80      0.42      0.18
2009   12   20   24      0.00     -5.16      0.53      0.18
2009   12   21   24      0.00     -5.10      0.56      0.18
2009   12   22   24      0.00     -4.71      0.56      0.18
2009   12   23   24      5.00    -13.21      0.41      0.18
2009   12   24   24      0.89    -18.45      0.35      0.18
2009   12   25   24      8.79    -18.84      0.32      0.18
2009   12   26   24      7.40    -15.46      0.40      0.18
2009   12   27   24      0.00    -12.08      0.41      0.18
2009   12   28   24      0.00    -11.00      0.41      0.18
2009   12   29   24      3.92     -8.13      0.50      0.18
2009   12   30   24      3.09    -12.49      0.44      0.18
2009   12   31   24      0.00    -13.52      0.44      0.18
2010   01   01   24      7.55     -7.48      0.54      0.18
2010   01   02   24      9.75     -7.43      0.55      0.18
2010   01   03   24      5.75    -10.40      0.50      0.18
2010   01   04   24      4.64     -9.79      0.52      0.18
2010   01   05   24      6.12     -6.36      0.59      0.18
2010   01   06   24      0.00    -14.27      0.46      0.18
2010   01   07   24      0.00    -19.93      0.41      0.18
2010   01   08   24      0.00    -15.19      0.46      0.18
2010   01   09   24      0.00     -8.80      0.54      0.18
2010   01   10   24      0.00     -7.14      0.59      0.18
2010   01   11   24      0.00     -4.46      0.64      0.18
2010   01   12   24      0.00     -2.99      0.69      0.18
2010   01   13   24      0.00     -4.81      0.71      0.18
2010   01   14   24      0.00     -5.71      0.69      0.18
2010   01   15   24      0.00     -7.71      0.67      0.18
2010   01   16   24      0.00     -3.61      0.74      0.18
2010   01   17   24      0.00     -4.16      0.78      0.18
2010   01   18   24      0.00     -6.33      0.73      0.18
2010   01   19   24      4.55     -6.85      0.68      0.18
2010   01   20   24      0.00     -9.81      0.72      0.18
2010   01   21   24      0.00     -6.13      0.81      0.18
2010   01   22   24      0.00     -6.09      0.85      0.18
2010   01   23   24      0.00    -11.03      0.60      0.18
2010   01   24   24     12.38    -13.83      0.50      0.18
2010   01   25   24      4.00    -13.17      0.61      0.18
2010   01   26   24      3.00     -9.00      0.78      0.18
2010   01   27   24      0.00     -5.41      0.94      0.18
2010   01   28   24      0.00     -6.95      0.99      0.18
2010   01   29   24      0.00     -8.39      0.97      0.18
2010   01   30   24      0.00     -4.75      1.08      0.18
2010   01   31   24      0.00     -8.65      0.90      0.18
2010   02   01   24      0.00    -12.07      0.75      0.18
2010   02   02   24      0.00     -8.99      1.09      0.18
2010   02   03   24      0.00     -6.69      1.18      0.18
2010   02   04   24      4.00     -8.77      0.65      0.18
2010   02   05   24      4.09     -7.88      0.93      0.18
2010   02   06   24      6.24     -6.71      0.94      0.18
2010   02   07   24      0.00     -9.79      1.07      0.18
2010   02   08   24      0.00    -15.97      1.04      0.18
2010   02   09   24      0.00    -13.04      1.16      0.18
2010   02   10   24      0.00    -10.30      1.03      0.18
2010   02   11   24      4.00     -9.48      0.82      0.18
2010   02   12   24      6.30     -9.04      0.91      0.19
2010   02   13   24      6.55     -9.46      0.81      0.19
2010   02   14   24      3.66    -17.34      0.97      0.19
2010   02   15   24      0.00    -13.53      1.34      0.19
2010   02   16   24      0.00    -11.82      1.44      0.19
